Database ID,Database Title,Page ID,Page Title,Summary
135bf87d-7134-811e-892c-e471e126b2fc,Product Roadmap,182bf87d-7134-80d4-9061-c3a52f2841b4,Untitled,
135bf87d-7134-811e-892c-e471e126b2fc,Product Roadmap,182bf87d-7134-800e-bf5c-dc54f864f063,Untitled,
135bf87d-7134-811e-892c-e471e126b2fc,Product Roadmap,182bf87d-7134-80dd-b962-e66316eda47a,Untitled,
135bf87d-7134-811e-892c-e471e126b2fc,Product Roadmap,182bf87d-7134-80f7-bf9a-cd2dd449283a,Untitled,
135bf87d-7134-811e-892c-e471e126b2fc,Product Roadmap,16ebf87d-7134-801c-9d04-f66d47edf8d6,Untitled,
135bf87d-7134-811e-892c-e471e126b2fc,Product Roadmap,15bbf87d-7134-808d-8470-c4864103e1e7,Untitled,
135bf87d-7134-811e-892c-e471e126b2fc,Product Roadmap,15bbf87d-7134-8031-a26e-c7a3b239e943,Untitled,
135bf87d-7134-811e-892c-e471e126b2fc,Product Roadmap,15bbf87d-7134-80df-b4ff-ee0f82b089b2,Untitled,
135bf87d-7134-811e-892c-e471e126b2fc,Product Roadmap,159bf87d-7134-802a-9d43-d4075ae7d0e9,Untitled,
135bf87d-7134-811e-892c-e471e126b2fc,Product Roadmap,150bf87d-7134-80e1-972d-d64cf594f851,Untitled,
135bf87d-7134-811e-892c-e471e126b2fc,Product Roadmap,138bf87d-7134-8061-9af3-e779628b24bf,Untitled,
135bf87d-7134-811e-892c-e471e126b2fc,Product Roadmap,136bf87d-7134-8022-829c-d64e79d6f829,Untitled,
135bf87d-7134-811e-892c-e471e126b2fc,Product Roadmap,136bf87d-7134-800c-9766-c10f07e71e09,Untitled,
135bf87d-7134-811e-892c-e471e126b2fc,Product Roadmap,136bf87d-7134-8093-b19f-ddbd42002d7b,Untitled,
135bf87d-7134-811e-892c-e471e126b2fc,Product Roadmap,136bf87d-7134-80cf-954a-c09b9b2af7d0,Untitled,
135bf87d-7134-811e-892c-e471e126b2fc,Product Roadmap,136bf87d-7134-8090-9b34-fe47ce5e02e3,Untitled,
135bf87d-7134-811e-892c-e471e126b2fc,Product Roadmap,136bf87d-7134-8045-b5ce-c174b513c590,Untitled,
135bf87d-7134-811e-892c-e471e126b2fc,Product Roadmap,136bf87d-7134-8045-b0a2-fdd926bc4e49,Untitled,
135bf87d-7134-811e-892c-e471e126b2fc,Product Roadmap,136bf87d-7134-802a-9b05-f78a9a711f22,Untitled,
135bf87d-7134-811e-892c-e471e126b2fc,Product Roadmap,135bf87d-7134-8185-b488-fbd8e19ec601,Untitled,@Team KNOCCS
135bf87d-7134-811e-892c-e471e126b2fc,Product Roadmap,135bf87d-7134-8164-9afc-d62937c79b41,Untitled,
135bf87d-7134-811e-892c-e471e126b2fc,Product Roadmap,135bf87d-7134-8194-ba01-ffee09e92677,Untitled,
217bf87d-7134-802f-9667-ce6a73b1fc1f,Customer Feedback,269bf87d-7134-801a-aab8-e808e26f0d1a,Untitled,TestTrick
217bf87d-7134-802f-9667-ce6a73b1fc1f,Customer Feedback,241bf87d-7134-80a1-9e0c-e3f268aec249,Untitled,Spursol Admin
217bf87d-7134-802f-9667-ce6a73b1fc1f,Customer Feedback,22dbf87d-7134-8096-9ffe-f642b1349662,Untitled,VL Success
217bf87d-7134-802f-9667-ce6a73b1fc1f,Customer Feedback,22dbf87d-7134-80d8-b53d-f12ae9a02ea2,Untitled,VL Success
217bf87d-7134-802f-9667-ce6a73b1fc1f,Customer Feedback,22dbf87d-7134-805f-871f-e182627375cc,Untitled,VL Success
217bf87d-7134-802f-9667-ce6a73b1fc1f,Customer Feedback,22dbf87d-7134-80aa-a27b-cb07d01d894c,Untitled,VL Success
217bf87d-7134-802f-9667-ce6a73b1fc1f,Customer Feedback,22dbf87d-7134-80f1-8266-ecb158c1f26c,Untitled,VL Success
217bf87d-7134-802f-9667-ce6a73b1fc1f,Customer Feedback,22dbf87d-7134-80cb-9a76-fce2da4a84eb,Untitled,VL Success
217bf87d-7134-802f-9667-ce6a73b1fc1f,Customer Feedback,22dbf87d-7134-8064-ad1d-ed2e432bffef,Untitled,VL Success
217bf87d-7134-802f-9667-ce6a73b1fc1f,Customer Feedback,22dbf87d-7134-80a1-92ba-d6af2067d08a,Untitled,VL Success
217bf87d-7134-802f-9667-ce6a73b1fc1f,Customer Feedback,22dbf87d-7134-80ad-a636-ddd623f2b34f,Untitled,VL Success
217bf87d-7134-802f-9667-ce6a73b1fc1f,Customer Feedback,22dbf87d-7134-805f-bf35-fdb799abb0b0,Untitled,VL Success
217bf87d-7134-802f-9667-ce6a73b1fc1f,Customer Feedback,22dbf87d-7134-806f-bbf6-e95cf473757a,Untitled,VL Success
217bf87d-7134-802f-9667-ce6a73b1fc1f,Customer Feedback,22dbf87d-7134-803c-a98b-ceff86b2f333,Untitled,VL Success
217bf87d-7134-802f-9667-ce6a73b1fc1f,Customer Feedback,224bf87d-7134-805d-b494-e4a4d1f414a7,Untitled,Wingmate
217bf87d-7134-802f-9667-ce6a73b1fc1f,Customer Feedback,222bf87d-7134-803d-b1e9-fc7ba64703f3,Untitled,TestTrick
217bf87d-7134-802f-9667-ce6a73b1fc1f,Customer Feedback,222bf87d-7134-8018-bb50-c5c91ae1932e,Untitled,TestTrick
217bf87d-7134-802f-9667-ce6a73b1fc1f,Customer Feedback,21ebf87d-7134-800f-a28d-c43493b8dae1,Untitled,TestTrick
217bf87d-7134-802f-9667-ce6a73b1fc1f,Customer Feedback,21ebf87d-7134-8049-ac88-ef2168c2ade9,Untitled,Wingmate
217bf87d-7134-802f-9667-ce6a73b1fc1f,Customer Feedback,21ebf87d-7134-80bf-8e46-cc4b0fef0daa,Untitled,Wingmate
26abf87d-7134-80fe-98ae-c7bb89989ee5,Time lines (1),26abf87d-7134-8050-aa1e-fda2a715a016,Engineering,
26abf87d-7134-8039-ab37-cc5f5dae0260,Time lines (1),26abf87d-7134-802b-aade-fbf915a0925e,Engineering,
26abf87d-7134-80d2-9937-e0b6c9adfbf4,Time lines (1),26abf87d-7134-8026-8804-cdf362bb033e,Engineering,
c15d03a4-8ea5-4109-a87b-1be204870db6,Search Timelines,7b92600c-78b3-4552-aa2e-4182c19e3698,Engineering,
c15d03a4-8ea5-4109-a87b-1be204870db6,Search Timelines,7b14665b-1d44-414b-8abb-2b1edd29a01d,Design,
c15d03a4-8ea5-4109-a87b-1be204870db6,Search Timelines,a3f381b3-4c15-46a9-88cf-b88e6f0b3a25,Product & experience thinking,
209bf87d-7134-8090-8bef-e1e9bd835265,Time lines (1),209bf87d-7134-802b-88cd-e97cc0d83b6f,Engineering,
135bf87d-7134-8198-b689-f33baf6d580e,Quarterly Goals,265bf87d-7134-80dc-8476-ce1fa09232ae,Untitled,
135bf87d-7134-8198-b689-f33baf6d580e,Quarterly Goals,24ebf87d-7134-806f-b273-e6a3e8f79ba7,Untitled,
135bf87d-7134-8198-b689-f33baf6d580e,Quarterly Goals,232bf87d-7134-8022-a81e-dd155fa3cdac,Untitled,
135bf87d-7134-8198-b689-f33baf6d580e,Quarterly Goals,20fbf87d-7134-80b5-bd54-fdabbc3c93a7,Untitled,
135bf87d-7134-8198-b689-f33baf6d580e,Quarterly Goals,1ebbf87d-7134-8014-95b0-c937a9b37fbf,Untitled,
135bf87d-7134-8198-b689-f33baf6d580e,Quarterly Goals,1abbf87d-7134-80ac-be90-cd8788ee4605,Untitled,
135bf87d-7134-8198-b689-f33baf6d580e,Quarterly Goals,136bf87d-7134-8072-9a2a-c09507b2f555,Untitled,
135bf87d-7134-8198-b689-f33baf6d580e,Quarterly Goals,135bf87d-7134-8194-94e8-df65c726b813,Untitled,
135bf87d-7134-8198-b689-f33baf6d580e,Quarterly Goals,135bf87d-7134-8106-949b-f546c1060463,Untitled,
262bf87d-7134-8156-bde5-f5200f713fcb,Untitled,262bf87d-7134-8159-aecb-c864613c50cf,Untitled,
262bf87d-7134-8156-bde5-f5200f713fcb,Untitled,262bf87d-7134-81dd-8d28-c3b8b01d9296,Untitled,
262bf87d-7134-8156-bde5-f5200f713fcb,Untitled,262bf87d-7134-811c-9b43-f6362578bfa1,Untitled,
262bf87d-7134-8156-bde5-f5200f713fcb,Untitled,262bf87d-7134-8124-b712-f768c2ebc650,Untitled,
262bf87d-7134-8156-bde5-f5200f713fcb,Untitled,262bf87d-7134-813b-8aad-e1f1d5f44ae3,Untitled,
262bf87d-7134-8156-bde5-f5200f713fcb,Untitled,262bf87d-7134-8164-94ff-dea83e43a482,Untitled,
262bf87d-7134-8156-bde5-f5200f713fcb,Untitled,262bf87d-7134-8170-a4be-c5e48b723b59,Untitled,
262bf87d-7134-8156-bde5-f5200f713fcb,Untitled,262bf87d-7134-8181-8426-efadd9319f3c,Untitled,no market place
262bf87d-7134-8156-bde5-f5200f713fcb,Untitled,262bf87d-7134-8181-a917-c9ceca0a5d9a,Untitled,
262bf87d-7134-8156-bde5-f5200f713fcb,Untitled,262bf87d-7134-8193-ae8b-f46258d45323,Untitled,
18abf87d-7134-8199-af73-f571726d1d28,Roadmap ,18abf87d-7134-8101-a41f-f638fcc9c3cd,Setup Team Inbox - Forwarder,
18abf87d-7134-8199-af73-f571726d1d28,Roadmap ,18abf87d-7134-8156-b344-dfa93263fa99,Client Hub + 360,
18abf87d-7134-8199-af73-f571726d1d28,Roadmap ,18abf87d-7134-815d-b62d-f2553f2a01f6,Untitled,
18abf87d-7134-8199-af73-f571726d1d28,Roadmap ,18abf87d-7134-8170-a295-e7569a514dd2,Onboarding Flow ,
18abf87d-7134-8199-af73-f571726d1d28,Roadmap ,18abf87d-7134-8171-9889-f00d2ebfd243,Inbox Management,
18abf87d-7134-8199-af73-f571726d1d28,Roadmap ,18abf87d-7134-817f-bace-c77fb7f34a38,Settings layout,
18abf87d-7134-8199-af73-f571726d1d28,Roadmap ,18abf87d-7134-81a5-90d5-c48ab009087b,User management,
18abf87d-7134-8199-af73-f571726d1d28,Roadmap ,18abf87d-7134-814f-aa6c-d68b84fbe7c7,Setup Team Inbox - Integration,
18abf87d-7134-8199-af73-f571726d1d28,Roadmap ,18abf87d-7134-81c6-98af-e1e990b5559e,Engineering,
122bf87d-7134-815c-9e0e-ea1741ad0bfb,Time lines (1),122bf87d-7134-815f-ab45-ce9c5cfbc879,Engineering,
138bf87d-7134-811f-a9bc-d8759bcef14e,Time lines (1),138bf87d-7134-81bf-a166-e7e3bdea118c,Engineering,
126bf87d-7134-8144-bc01-d543505ef908,Time lines (1),126bf87d-7134-81fb-b23a-d4f009581c0a,Engineering,
24ebf87d-7134-80f4-96c5-e3e8d2b6d61f,Time lines (1),24ebf87d-7134-80db-b317-c86af2c71cfe,Engineering,
24ebf87d-7134-8084-b4f9-cc8f9e2a4dae,Time lines (1),24ebf87d-7134-80df-b319-ca0fe96aff16,Engineering,
23fbf87d-7134-80fa-921e-fae60a91860c,Time lines (1),23fbf87d-7134-8004-a2f0-ee62653314a0,Engineering,
209bf87d-7134-806e-af63-dd1b383444ac,Time lines (1),209bf87d-7134-80bf-8cfd-f6f03d6905c8,Engineering,
209bf87d-7134-803e-9a7d-d38dd9a8bd95,Time lines (1),209bf87d-7134-80d4-af72-c8f5dcba6202,Engineering,
135bf87d-7134-810c-a21b-d5f2b3f76606,Time lines (1),135bf87d-7134-81d3-b3c0-f885c8d87f39,Engineering,
150bf87d-7134-81cd-8b81-d42805f07b84,Time lines (1),150bf87d-7134-81a2-b43c-cd0a3cdaec1c,Engineering,
1c1bf87d-7134-8089-b981-d0f3253f7ce1,For Notes Owner (Notes Queue),1c1bf87d-7134-80a1-acc4-e888a5c0a550,Untitled,"No notifications will be triggered for anyone, however, the counter indicator will be displayed in their respective queue."
1c1bf87d-7134-8089-b981-d0f3253f7ce1,For Notes Owner (Notes Queue),1c1bf87d-7134-8030-864e-ca6f900a1cea,Untitled,"The note owner will receive a notification, and upon clicking it, they will be redirected to their Notes Queue."
1c1bf87d-7134-8044-b73b-e32a1e79a236,For Personal Inbox (Inbox Queue),1c1bf87d-7134-80c4-b350-e32d692dc52e,Untitled,"No notifications will be triggered for anyone, however, the counter indicator will be displayed in their respective queue."
1c1bf87d-7134-8044-b73b-e32a1e79a236,For Personal Inbox (Inbox Queue),1c1bf87d-7134-8051-ad6f-ec2599dc83ce,Untitled,"The personal inbox user will receive a notification, and upon clicking it, they will be redirected to their Personal Inbox Queue."
1c1bf87d-7134-8047-a3a2-f40b9ba198d2,For Collaborator (Looped-in Queue),1c1bf87d-7134-809b-bb87-e91c6b852b63,Untitled,"No notifications will be triggered for anyone, however, the counter indicator will be displayed in their respective queue."
1c1bf87d-7134-8047-a3a2-f40b9ba198d2,For Collaborator (Looped-in Queue),1c1bf87d-7134-8015-a4c5-dc4d1100731f,Untitled,"The user will be looped in and receive a notification, and upon clicking it, they will be redirected to their Looped-in Queue."
1c1bf87d-7134-8047-a3a2-f40b9ba198d2,For Collaborator (Looped-in Queue),1c1bf87d-7134-8075-b1ad-d82a434e9f23,Untitled,"No notifications will be triggered for anyone, however, the counter indicator will be displayed in their respective queue."
1c1bf87d-7134-8047-a3a2-f40b9ba198d2,For Collaborator (Looped-in Queue),1c1bf87d-7134-8032-a01b-f50f832b807a,Untitled,"The user will be looped in and receive a notification, and upon clicking it, they will be redirected to their Looped-in Queue."
1c1bf87d-7134-8047-a3a2-f40b9ba198d2,For Collaborator (Looped-in Queue),1c1bf87d-7134-8041-8cef-d8384919ccbf,Untitled,"No notifications will be triggered for anyone, however, the counter indicator will be displayed in their respective queue."
1c1bf87d-7134-8047-a3a2-f40b9ba198d2,For Collaborator (Looped-in Queue),1c1bf87d-7134-8096-9a41-edb75bdbb0bb,Untitled,"The user will be looped in and receive a notification, and upon clicking it, they will be redirected to their Looped-in Queue."
1c1bf87d-7134-8047-a3a2-f40b9ba198d2,For Collaborator (Looped-in Queue),1c1bf87d-7134-806a-a12d-e52dff292336,Untitled,"The user will be looped in and receive a notification, and upon clicking it, they will be redirected to their Looped-in Queue."
1c1bf87d-7134-8047-a3a2-f40b9ba198d2,For Collaborator (Looped-in Queue),1c1bf87d-7134-80ed-86bf-ce718033c189,Untitled,"No notifications will be triggered for anyone, however, the counter indicator will be displayed in their respective queue."
1c1bf87d-7134-8047-a3a2-f40b9ba198d2,For Collaborator (Looped-in Queue),1c1bf87d-7134-8052-b280-f5d1204a09ae,Untitled,"No notifications will be triggered for anyone, however, the counter indicator will be displayed in their respective queue."
1c1bf87d-7134-8047-a3a2-f40b9ba198d2,For Collaborator (Looped-in Queue),1c1bf87d-7134-8095-bf7e-db84de0890f3,Untitled,"The user will be looped in and receive a notification, and upon clicking it, they will be redirected to their Looped-in Queue."
1c1bf87d-7134-8047-a3a2-f40b9ba198d2,For Collaborator (Looped-in Queue),1c1bf87d-7134-80ec-84d8-d2cc14c34b79,Untitled,"The user will be looped in and receive a notification, and upon clicking it, they will be redirected to their Looped-in Queue."
1c1bf87d-7134-8047-a3a2-f40b9ba198d2,For Collaborator (Looped-in Queue),1c1bf87d-7134-806a-956e-f01f881cdb08,Untitled,"The user will receive a notification, and upon clicking it, they will be redirected to their Looped-in Queue."
1babf87d-7134-8086-80e9-d3c0f0969b95,For Assignee,1c1bf87d-7134-808a-8b24-d6d684a43474,Untitled,"No notifications will be triggered for anyone, however, the counter indicator will be displayed in their respective queue."
1babf87d-7134-8086-80e9-d3c0f0969b95,For Assignee,1babf87d-7134-80d7-90d5-de92f978defd,Untitled,"The assignee will receive a notification, and upon clicking it, they will be redirected to their Assigned Queue."
1bcbf87d-7134-8118-acac-ec6cabe7af90,Untitled,1bcbf87d-7134-812d-91be-c881bd3776d6,Untitled,
1bcbf87d-7134-8118-acac-ec6cabe7af90,Untitled,1bcbf87d-7134-8147-88ba-fd4db59ea270,Untitled,
1bcbf87d-7134-8118-acac-ec6cabe7af90,Untitled,1bcbf87d-7134-8194-b9e5-ea7a1bd1f22d,Untitled,
1bcbf87d-7134-8118-acac-ec6cabe7af90,Untitled,1bcbf87d-7134-8196-89d4-c2de20ee5d3f,Untitled,
1bcbf87d-7134-8118-acac-ec6cabe7af90,Untitled,1bcbf87d-7134-81b9-a585-e29dfad398b5,Untitled,
1bcbf87d-7134-8118-acac-ec6cabe7af90,Untitled,1bcbf87d-7134-81c8-9a97-d0ab3a514d55,Untitled,
1bcbf87d-7134-8118-acac-ec6cabe7af90,Untitled,1bcbf87d-7134-81f1-b0e4-d341d0dc5561,Untitled,
1bcbf87d-7134-8118-acac-ec6cabe7af90,Untitled,1bcbf87d-7134-81f6-883c-c1d446e8f1ad,Untitled,no market place
1bcbf87d-7134-8118-acac-ec6cabe7af90,Untitled,1bcbf87d-7134-81f7-b0a4-df8f49e68844,Untitled,
1bcbf87d-7134-8118-acac-ec6cabe7af90,Untitled,1bcbf87d-7134-81fa-8e92-ca1a22924b80,Untitled,
170bf87d-7134-8137-a6cd-d0a184d06cf0,Time lines (1),170bf87d-7134-815a-9da9-c5e188e86146,Engineering,
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1b6bf87d-7134-80f0-8f35-e0d0ab7cc064,Untitled,
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1aebf87d-7134-809f-a40b-ebaab01d6d9d,Untitled,P3
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-800b-aa86-cab289511b89,Untitled,
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-804d-8091-f081263a00d1,Untitled,P0
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-80b6-b711-fb625de5b6ab,Untitled,P2
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-80c6-bb8e-ef24fee1ee7c,Untitled,P1
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-8017-86a0-e486ba7e1e09,Untitled,P0
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-802e-9dd6-d56e770e3e2a,Untitled,P0
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-803d-8e94-d54605d2fdec,Untitled,P1
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-807f-9904-f3ae49265c85,Untitled,P2
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-8098-8b99-cb36aa518093,Untitled,P0
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-80a2-9a79-dbd47e2a6ec6,Untitled,P0
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-80d4-a448-c6853c9f2e89,Untitled,P0
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-807d-91b9-f2f478542559,Untitled,P2
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-80ff-aa85-c8227c619607,Untitled,P2
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-80e9-ba10-e7464eb72b66,Untitled,P1
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-8082-9c4b-cc51ff316d33,Untitled,P1
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-8019-b696-e6b270a33109,Untitled,P0
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-8043-af79-ea106bc06a37,Untitled,P0
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-801b-b88c-f308dcdccb6b,Untitled,P3
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-8016-9001-cc312bfb0248,Untitled,P2
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-801c-8569-d84b6b8e41b1,Untitled,
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-8023-9f54-cf8349fb3f8d,Untitled,P2
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-803c-8bda-cfef0b8fc0d1,Untitled,P1
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-8094-ae39-c52d2784a40d,Untitled,P0
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-80b8-89b7-cd26ce3d55e0,Untitled,P2
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-80d9-be33-e4d566d30448,Untitled,P2
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-80db-8146-fa779cf1edf7,Untitled,P2
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-80f3-ada0-e602b09ec7fb,Untitled,
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-8049-ac54-fa8acf1e321a,Untitled,P2
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-807b-ae8b-f9d44e3d4466,Untitled,
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-80a7-950c-d1ba6c040d78,Untitled,P0
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-80d7-a007-fa3c34965e9d,Untitled,P2
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-80d9-a55a-cfe5951a2474,Untitled,P1
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-80dd-aec9-ccb507565dac,Untitled,
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-80e0-8d44-f70ff3c43767,Untitled,P0
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-80fd-a3ec-c2022a462633,Untitled,P0
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-8029-88a8-e699c60fc705,Untitled,P0
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-804b-a394-dbf0648a0e3b,Untitled,P0
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-8051-806f-ece818f3c6ed,Untitled,P1
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-809a-93b6-d7a994ed10f7,Untitled,P1
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-80bb-a0d4-f267bed61c74,Untitled,P3
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-80cc-81ae-f180c46ad1bb,Untitled,P0
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-80fd-ad72-dc9731c5c9e8,Untitled,P2
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-8000-bc2e-d7e637d7bbe7,Untitled,P0
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-8002-9b16-ce21acb5d04e,Untitled,P1
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-802c-a3fa-ea9194598c3b,Untitled,
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-8053-8e20-d8bdab7a3905,Untitled,
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-80dc-8677-d1753fe1b4f3,Untitled,P1
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-80e1-9088-cc1cb71fe0cf,Untitled,P3
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-80e1-b793-e14759e566b7,Untitled,
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-8008-b438-d258a939c447,Untitled,P1
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-801a-9e0c-f3da1cf98515,Untitled,P1
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-809d-bb30-d0eaf9dce835,Untitled,P2
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-80c4-9618-c491195de0bf,Untitled,P0
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-80cc-afb5-eded6c80cfa4,Untitled,P3
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-80d5-bdee-da5447877409,Untitled,P2
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-8016-9b95-d0287cd7ce0d,Untitled,P1
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-8053-a5dc-d7f4199d4860,Untitled,P2
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-8069-8c24-fd8b79d4dffc,Untitled,
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-806f-b7b7-fc7be968296a,Untitled,
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-80b9-bf99-e43de159e8cb,Untitled,P2
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-80dd-bc0a-e8e7a4031740,Untitled,P3
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-800d-a799-e43e71c10f5a,Untitled,P3
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-801d-be76-f130a84ca700,Untitled,P1
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-802f-b6bb-fe157364a169,Untitled,P2
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-807c-9035-d41374cea5f7,Untitled,
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-80ad-8960-ddc05f3b6a84,Untitled,P3
